HEADER|V0.3|20125|20190805
600284|2008-05-12|0.232000|0.000000|05
600284|2008-07-08|10.640000|120000000|03
600284|2009-06-08|0.089000|0.000000|05
600284|2010-06-28|0.130000|0.000000|05
600284|2011-07-06|0.128000|0.000000|05
600284|2011-07-06|0.000000|0.200000|02
600284|2012-05-17|0.100000|0.000000|05
600284|2012-05-17|0.000000|0.200000|02
600284|2013-02-06|7.110000|194800000|03
600284|2013-06-18|0.156000|0.000000|05
600284|2014-05-20|0.214000|0.000000|05
600284|2015-06-04|0.155000|0.000000|05
600284|2016-05-25|0.165000|0.000000|05
600284|2017-05-19|0.156000|0.000000|05
600284|2018-04-26|0.180000|0.000000|05
600284|2018-04-26|0.000000|0.400000|02
600284|2019-04-26|0.150000|0.000000|05
600285|2001-05-18|0.100000|0.000000|05
600285|2002-07-02|0.100000|0.000000|05
600285|2004-08-12|0.080000|0.000000|05
600285|2005-08-04|0.050000|0.000000|05
600285|2006-07-18|0.050000|0.000000|05
600285|2007-11-06|0.100000|0.000000|05
600285|2007-11-06|0.000000|1.000000|02
600285|2008-07-02|0.050000|0.000000|05
600285|2010-07-12|0.050000|0.000000|05
600285|2011-08-02|0.050000|0.000000|05
600285|2012-05-29|0.150000|0.000000|05
600285|2013-01-21|7.670000|28337939|03
600285|2013-07-01|0.100000|0.000000|05
600285|2013-07-01|0.000000|0.500000|02
600285|2014-07-02|0.150000|0.000000|05
600285|2014-07-02|0.000000|0.500000|02
600285|2015-06-11|0.060000|0.000000|05
600285|2016-05-05|8.350000|56886224|03
600285|2016-09-13|0.150000|0.000000|05
600285|2017-06-23|0.150000|0.000000|05
600285|2018-06-07|0.150000|0.000000|05
600285|2019-06-12|0.150000|0.000000|05
600286|2001-05-16|0.100000|0.000000|05
600286|2002-03-26|0.050000|0.000000|05
600286|2002-03-26|0.000000|0.200000|01
600287|2001-04-20|0.360000|0.000000|05
600287|2001-04-20|0.000000|0.100000|01
600287|2002-06-10|0.250000|0.000000|05
600287|2002-06-10|0.000000|0.300000|01
600287|2003-06-24|0.220000|0.000000|05
600287|2004-06-11|0.250000|0.000000|05
600287|2004-06-11|0.000000|1.000000|02
600287|2005-05-31|0.130000|0.000000|05
600287|2006-06-07|0.090000|0.000000|05
600287|2007-06-13|0.070000|0.000000|05
600287|2008-06-16|0.070000|0.000000|05
600287|2010-05-26|0.030000|0.000000|05
600287|2011-05-16|0.030000|0.000000|05
600287|2012-05-24|0.030000|0.000000|05
600287|2013-06-03|0.040000|0.000000|05
600287|2014-05-08|0.080000|0.000000|05
600287|2015-05-28|0.060000|0.000000|05
600287|2016-06-29|0.070000|0.000000|05
600287|2017-05-26|0.070000|0.000000|05
600287|2018-06-29|0.080000|0.000000|05
600287|2019-06-28|0.080000|0.000000|05
600288|2001-07-02|0.140000|0.000000|05
600288|2002-07-19|0.100000|0.000000|05
600288|2002-07-19|0.000000|0.500000|02
600288|2003-06-20|0.100000|0.000000|05
600288|2004-06-23|0.100000|0.000000|05
600288|2005-08-17|0.050000|0.000000|05
600288|2006-06-20|0.060000|0.000000|05
600288|2006-06-20|0.000000|0.600000|02
600288|2009-06-05|0.000000|0.300000|02
600288|2012-08-15|0.080000|0.000000|05
600288|2013-07-29|0.050000|0.000000|05
600288|2014-08-08|0.025470|0.000000|05
600288|2015-05-08|0.019000|0.000000|05
600288|2016-08-04|0.019000|0.000000|05
600288|2017-08-01|0.021000|0.000000|05
600288|2018-08-09|0.024000|0.000000|05
600288|2019-07-19|0.012000|0.000000|05
600289|2001-07-11|0.200000|0.000000|05
600289|2002-07-08|0.200000|0.000000|05
600289|2003-06-25|0.200000|0.000000|05
600289|2004-06-18|0.500000|0.000000|05
600289|2004-06-18|0.000000|1.000000|02
600289|2005-07-20|0.100000|0.000000|05
600289|2006-07-17|0.086640|0.000000|05
600289|2007-06-08|0.025000|0.000000|05
600289|2007-06-08|0.000000|0.200000|01
600289|2008-07-22|0.025000|0.000000|05
600289|2008-07-22|0.000000|0.200000|01
600289|2009-06-15|0.326000|0.000000|05
600289|2010-04-16|0.000000|0.600000|02
600289|2011-05-30|0.050000|0.000000|05
600289|2012-07-10|0.060000|0.000000|05
600289|2013-07-04|0.060000|0.000000|05
600289|2014-07-16|0.045000|0.000000|05
600289|2015-05-29|0.055000|0.000000|05
600289|2016-08-05|0.025000|0.000000|05
600289|2016-10-11|17.065000|65129385|03
600289|2017-06-23|0.065000|0.000000|05
600290|2001-05-17|0.200000|0.000000|05
600290|2002-05-24|0.080000|0.000000|05
600290|2002-05-24|0.000000|0.500000|02
600290|2003-05-23|0.030000|0.000000|05
600290|2003-05-23|0.000000|0.400000|02
600290|2007-10-08|0.000000|0.400000|02
600290|2009-01-10|9.950000|30000000|03
600290|2009-06-08|0.050000|0.000000|05
600290|2011-01-26|12.300000|77235772|03
600290|2011-05-16|0.050000|0.000000|05
600290|2011-05-16|0.000000|0.500000|02
600290|2013-06-24|0.020000|0.000000|05
600290|2014-07-09|0.026000|0.000000|05
600290|2015-04-30|0.060000|0.000000|05
600290|2015-12-29|9.570000|233019853|03
600290|2016-05-17|0.030000|0.000000|05
600290|2018-06-25|0.020000|0.000000|05
600291|2001-06-22|0.100000|0.000000|05
600291|2002-06-04|0.035000|0.000000|05
600291|2008-04-15|0.000000|1.000000|02
600291|2010-05-24|0.000000|0.200000|02
600291|2013-06-26|0.054000|0.000000|05
600291|2015-07-01|0.007000|0.000000|05
600291|2016-02-04|24.200000|285422182|03
600291|2016-02-04|15.990000|423642196|03
600291|2016-05-09|0.031000|0.000000|05
600291|2017-06-09|0.010000|0.000000|05
600291|2018-07-26|0.030000|0.000000|05
600291|2019-07-10|0.016000|0.000000|05
600292|2001-06-06|0.200000|0.000000|05
600292|2002-06-25|0.200000|0.000000|05
600292|2003-07-17|0.400000|0.000000|05
600292|2004-05-21|0.300000|0.000000|05
600292|2004-10-20|0.000000|1.000000|02
600292|2005-06-17|0.125000|0.000000|05
600292|2006-06-30|0.120000|0.000000|05
600292|2007-06-19|0.137000|0.000000|05
600292|2008-06-06|0.113300|0.000000|05
600292|2011-07-25|9.170000|177372636|03
600292|2012-11-01|0.020000|0.000000|05
600292|2013-08-19|0.080000|0.000000|05
600292|2014-05-16|0.150000|0.000000|05
600292|2014-08-22|18.280000|88755741|03
600292|2015-07-13|0.130000|0.000000|05
600292|2015-07-13|0.000000|0.300000|02
600292|2016-06-17|0.100000|0.000000|05
600292|2017-06-16|0.060000|0.000000|05
600292|2018-06-22|0.055000|0.000000|05
600292|2019-06-21|0.050000|0.000000|05
600293|2001-06-19|0.050000|0.000000|05
600293|2002-07-03|0.025000|0.000000|05
600293|2002-07-03|0.000000|0.100000|01
600293|2002-07-03|0.000000|0.200000|02
600293|2007-05-22|0.006000|0.000000|05
600293|2008-06-25|0.010000|0.000000|05
600293|2013-07-03|0.024000|0.000000|05
600293|2015-07-16|0.013000|0.000000|05
600293|2016-09-05|5.950000|430252097|03
600293|2017-06-12|0.040000|0.000000|05
600293|2017-06-12|0.000000|0.500000|02
600293|2018-06-07|0.104000|0.000000|05
600295|2002-06-12|0.240000|0.000000|05
600295|2003-06-13|0.290000|0.000000|05
600295|2003-06-13|0.000000|1.000000|02
600295|2004-06-10|0.100000|0.000000|05
600295|2005-06-10|0.120000|0.000000|05
600295|2006-06-12|0.130000|0.000000|05
600295|2007-06-08|0.150000|0.000000|05
600295|2008-06-04|0.150000|0.000000|05
600295|2009-06-08|0.100000|0.000000|05
600295|2010-06-18|0.100000|0.000000|05
600295|2011-06-13|0.100000|0.000000|05
600295|2012-06-01|0.100000|0.000000|05
600295|2013-06-04|0.100000|0.000000|05
600295|2014-05-13|0.120000|0.000000|05
600295|2015-06-25|0.100000|0.000000|05
600295|2016-06-21|0.050000|0.000000|05
600295|2017-07-12|0.050000|0.000000|05
600295|2018-07-06|0.100000|0.000000|05
600295|2019-07-16|0.150000|0.000000|05
600296|2001-06-13|0.050000|0.000000|05
600296|2002-06-06|0.100000|0.000000|05
600296|2003-03-31|0.150000|0.000000|05
600296|2004-01-16|8.480000|122169811|03
600296|2004-05-27|0.000000|0.300000|02
600297|2001-03-27|0.100000|0.000000|05
600297|2002-05-21|0.150000|0.000000|05
600297|2003-05-30|0.100000|0.000000|05
600297|2008-04-15|7.740000|38000000|03
600297|2009-06-05|0.020000|0.000000|05
600297|2009-06-05|0.000000|1.000000|02
600297|2013-08-15|0.039710|0.000000|05
600297|2014-07-08|0.045210|0.000000|05
600297|2015-06-16|7.560000|3019609785|03
600297|2015-06-29|20.180000|297324000|03
600297|2015-11-16|0.000000|0.500000|02
600297|2017-06-08|0.200000|0.000000|05
600297|2017-06-08|0.000000|0.300000|02
600297|2017-12-14|8.050000|993788800|03
600297|2018-06-01|0.150000|0.000000|05
600297|2019-07-11|0.015000|0.000000|05
600298|2001-05-18|0.100000|0.000000|05
600298|2002-06-13|0.100000|0.000000|05
600298|2003-06-23|0.100000|0.000000|05
600298|2004-04-14|0.350000|0.000000|05
600298|2005-04-20|0.250000|0.000000|05
600298|2006-05-22|0.250000|0.000000|05
600298|2007-06-06|0.250000|0.000000|05
600298|2007-08-23|0.000000|1.000000|02
600298|2008-06-04|0.130000|0.000000|05
600298|2009-06-09|0.130000|0.000000|05
600298|2010-04-02|0.130000|0.000000|05
600298|2010-06-29|18.670000|34646577|03
600298|2011-04-19|0.150000|0.000000|05
600298|2011-08-22|34.500000|23585800|03
600298|2012-05-22|0.150000|0.000000|05
600298|2013-06-03|0.150000|0.000000|05
600298|2014-05-19|0.150000|0.000000|05
600298|2015-06-10|0.150000|0.000000|05
600298|2016-05-06|0.300000|0.000000|05
600298|2016-05-06|0.000000|1.500000|02
600298|2017-05-05|0.300000|0.000000|05
600298|2018-06-13|0.350000|0.000000|05
600298|2019-06-04|0.350000|0.000000|05
600299|2001-07-31|0.050000|0.000000|05
600299|2002-07-15|0.100000|0.000000|05
600299|2003-05-26|0.100000|0.000000|05
600299|2004-05-27|0.200000|0.000000|05
600299|2005-04-26|0.220000|0.000000|05
600299|2006-08-11|0.120000|0.000000|05
600299|2006-08-11|0.000000|0.500000|01
600299|2007-06-20|0.200000|0.000000|05
600299|2007-08-31|39.060000|42082738|03
600299|2008-06-13|0.000000|0.300000|02
600299|2015-10-28|4.080000|2107341862|03
600299|2015-10-28|13.500000|51851851|03
600299|2016-06-08|0.165000|0.000000|05
600299|2017-06-14|0.228000|0.000000|05
600299|2018-06-13|0.173000|0.000000|05
600299|2019-06-13|0.173000|0.000000|05
600300|2001-06-08|0.300000|0.000000|05
600300|2002-05-20|0.260000|0.000000|05
600300|2003-05-29|0.230000|0.000000|05
600300|2004-06-01|0.200000|0.000000|05
600300|2005-07-11|0.250000|0.000000|05
600300|2005-07-11|0.000000|1.000000|02
600300|2006-07-21|0.080000|0.000000|05
600300|2007-05-25|0.060000|0.000000|05
600300|2008-03-26|0.040000|0.000000|05
600300|2008-05-22|6.990000|100000000|03
600300|2009-05-11|0.030000|0.000000|05
600300|2009-05-11|0.000000|1.200000|02
600300|2010-06-02|0.050000|0.000000|05
600300|2011-05-16|0.060000|0.000000|05
600300|2012-06-12|0.050000|0.000000|05
600300|2013-06-13|0.060000|0.000000|05
600300|2014-06-18|0.050000|0.000000|05
600300|2015-06-12|0.020000|0.000000|05
600300|2016-05-18|0.030000|0.000000|05
600300|2017-06-16|0.020000|0.000000|05
600300|2018-07-04|0.030000|0.000000|05
600301|2001-06-14|0.100000|0.000000|05
600301|2001-11-14|0.040000|0.000000|05
600301|2002-06-17|0.100000|0.000000|05
600301|2003-06-13|0.180000|0.000000|05
600301|2003-10-20|0.100000|0.000000|05
600301|2004-05-21|0.130000|0.000000|05
600301|2004-10-21|0.190000|0.000000|05
600301|2005-04-21|0.220000|0.000000|05
600301|2005-09-23|0.150000|0.000000|05
600301|2006-05-23|0.110000|0.000000|05
600301|2007-06-14|5.700000|50000000|03
600301|2007-09-20|0.200000|0.000000|05
600301|2008-04-24|0.250000|0.000000|05
600302|2001-06-22|0.200000|0.000000|05
600302|2001-10-29|0.000000|1.000000|02
600302|2002-08-12|0.025000|0.000000|05
600302|2003-06-18|0.150000|0.000000|05
600302|2004-04-12|0.200000|0.000000|05
600302|2005-01-05|5.260000|0.300000|04
600302|2005-05-18|0.100000|0.000000|05
600302|2006-07-11|0.100000|0.000000|05
600302|2007-06-22|0.100000|0.000000|05
600302|2012-06-26|0.050000|0.000000|05
600303|2001-05-30|0.200000|0.000000|05
600303|2001-05-30|0.000000|0.800000|02
600303|2002-06-10|0.200000|0.000000|05
600303|2003-04-14|0.200000|0.000000|05
600303|2004-05-20|0.300000|0.000000|05
600303|2005-04-21|0.200000|0.000000|05
600303|2006-06-05|0.150000|0.000000|05
600303|2006-12-07|5.600000|60000000|03
600303|2008-06-02|0.100000|0.000000|05
600303|2009-06-01|0.050000|0.000000|05
600303|2010-05-24|0.080000|0.000000|05
600303|2010-12-08|7.200000|0.300000|04
600303|2011-05-19|0.070000|0.000000|05
600303|2011-05-19|0.000000|1.000000|02
600303|2012-05-21|0.040000|0.000000|05
600303|2013-04-26|0.087000|0.000000|05
600303|2014-03-26|4.400000|45818300|03
600303|2016-08-23|6.990000|55279915|03
600303|2017-05-25|0.026000|0.000000|05
600303|2018-05-31|0.147000|0.000000|05
600305|2001-06-22|0.050000|0.000000|05
600305|2002-06-28|0.180000|0.000000|05
600305|2003-07-17|0.140000|0.000000|05
600305|2006-07-07|0.150000|0.000000|05
600305|2007-07-20|0.110000|0.000000|05
600305|2008-05-30|0.155960|0.000000|05
600305|2010-06-04|0.073000|0.000000|05
600305|2011-06-07|0.075000|0.000000|05
600305|2012-07-16|0.036000|0.000000|05
600305|2013-11-13|0.000000|1.000000|02
600305|2014-04-15|0.041000|0.000000|05
600305|2014-05-07|14.350000|47069000|03
600305|2015-06-23|0.075000|0.000000|05
600305|2016-06-17|0.240000|0.000000|05
600305|2016-06-17|0.000000|1.000000|02
600305|2017-06-20|0.085000|0.000000|05
600305|2018-06-15|0.140000|0.000000|05
600305|2018-06-15|0.000000|0.300000|02
600305|2019-07-05|0.120000|0.000000|05
600306|2001-05-29|0.200000|0.000000|05
600306|2001-11-02|0.000000|0.300000|02
600306|2002-06-10|0.050000|0.000000|05
600306|2005-07-19|0.020000|0.000000|05
600307|2001-05-19|0.160000|0.000000|05
600307|2002-06-13|0.170000|0.000000|05
600307|2003-06-02|0.180000|0.000000|05
600307|2004-08-16|0.210000|0.000000|05
600307|2005-06-09|0.240000|0.000000|05
600307|2006-06-28|0.100000|0.000000|05
600307|2006-06-28|0.000000|0.200000|02
600307|2007-06-12|0.160000|0.000000|05
600307|2008-06-24|0.200000|0.000000|05
600307|2009-10-30|5.790000|1172078712|03
600307|2010-07-05|0.100000|0.000000|05
600307|2011-05-16|0.100000|0.000000|05
600307|2011-05-16|0.000000|1.000000|02
600307|2012-07-09|0.120000|0.000000|05
600307|2013-01-28|3.710000|2172000000|03
600307|2013-07-15|0.030000|0.000000|05
600308|2001-06-08|0.300000|0.000000|05
600308|2002-07-08|0.050000|0.000000|05
600308|2002-07-08|0.000000|0.200000|01
600308|2003-05-28|0.050000|0.000000|05
600308|2003-05-28|0.000000|0.200000|01
600308|2003-05-28|0.000000|0.100000|02
600308|2004-07-28|0.300000|0.000000|05
600308|2005-07-27|0.200000|0.000000|05
600308|2006-06-26|0.344000|0.000000|05
600308|2006-06-26|0.000000|0.600000|02
600308|2007-06-30|9.150000|68231855|03
600308|2007-08-06|0.250000|0.000000|05
600308|2008-08-11|0.280000|0.000000|05
600308|2009-08-10|0.060000|0.000000|05
600308|2009-10-13|12.660000|100000000|03
600308|2010-08-09|0.100000|0.000000|05
600308|2011-08-08|0.012000|0.000000|05
600308|2011-08-08|0.000000|0.100000|01
600308|2011-08-08|0.000000|0.700000|02
600308|2012-06-25|0.050000|0.000000|05
600308|2013-08-19|0.020000|0.000000|05
600308|2014-07-14|0.025000|0.000000|05
600308|2015-06-19|0.016000|0.000000|05
600308|2016-06-02|0.017000|0.000000|05
600308|2017-06-15|0.047000|0.000000|05
600308|2018-06-22|0.174000|0.000000|05
600308|2019-06-14|0.185000|0.000000|05
600309|2001-04-19|0.100000|0.000000|05
600309|2001-04-19|0.000000|0.200000|01
600309|2001-04-19|0.000000|0.800000|02
600309|2002-04-15|0.200000|0.000000|05
600309|2002-04-15|0.000000|0.100000|01
600309|2002-04-15|0.000000|0.500000|02
600309|2003-06-11|0.200000|0.000000|05
600309|2004-05-17|0.200000|0.000000|05
600309|2004-05-17|0.000000|0.200000|01
600309|2004-05-17|0.000000|0.500000|02
600309|2005-04-01|0.200000|0.000000|05
600309|2005-04-01|0.000000|0.300000|01
600309|2006-06-05|0.150000|0.000000|05
600309|2006-06-05|0.000000|0.400000|01
600309|2007-07-11|0.100000|0.000000|05
600309|2007-07-11|0.000000|0.400000|01
600309|2008-04-14|0.400000|0.000000|05
600309|2009-04-14|0.500000|0.000000|05
600309|2010-05-17|0.300000|0.000000|05
600309|2011-05-12|0.400000|0.000000|05
600309|2011-05-12|0.000000|0.300000|01
600309|2012-04-24|0.600000|0.000000|05
600309|2013-05-03|0.700000|0.000000|05
600309|2014-06-16|0.700000|0.000000|05
600309|2015-05-28|0.300000|0.000000|05
600309|2016-04-22|0.200000|0.000000|05
600309|2017-01-16|21.550000|116009280|03
600309|2017-05-18|0.500000|0.000000|05
600309|2017-05-18|0.000000|0.200000|01
600309|2018-01-26|1.500000|0.000000|05
600309|2019-02-12|30.430000|1715990206|03
600309|2019-05-27|2.000000|0.000000|05
600310|2002-05-21|0.300000|0.000000|05
600310|2003-05-23|0.300000|0.000000|05
600310|2004-05-17|0.300000|0.000000|05
600310|2005-05-31|0.300000|0.000000|05
600310|2006-05-18|0.250000|0.000000|05
600310|2007-05-18|0.400000|0.000000|05
600310|2008-05-14|0.450000|0.000000|05
600310|2009-05-06|0.400000|0.000000|05
600310|2010-05-27|17.010000|27200000|03
600310|2011-04-28|0.500000|0.000000|05
600310|2011-04-28|0.000000|0.500000|02
600310|2012-05-10|0.200000|0.000000|05
600310|2012-09-24|0.100000|0.000000|05
600310|2013-05-20|0.300000|0.000000|05
600310|2014-05-12|0.250000|0.000000|05
600310|2015-05-28|0.280000|0.000000|05
600310|2015-09-14|0.240000|0.000000|05
600310|2015-09-14|0.000000|1.000000|01
600310|2015-09-14|0.000000|1.000000|02
600310|2016-05-16|0.060000|0.000000|05
600310|2017-05-18|0.080000|0.000000|05
600310|2018-06-12|0.025000|0.000000|05
600310|2019-06-05|0.025000|0.000000|05
600311|2002-07-01|0.100000|0.000000|05
600311|2003-06-16|0.100000|0.000000|05
600311|2005-06-23|0.000000|0.300000|02
600311|2007-09-14|0.000000|1.000000|02
600312|2002-06-28|0.150000|0.000000|05
600312|2003-05-30|0.100000|0.000000|05
600312|2003-05-30|0.000000|0.700000|02
600312|2005-06-23|0.100000|0.000000|05
600312|2006-04-27|0.400000|0.000000|05
600312|2008-05-15|0.100000|0.000000|05
600312|2008-05-15|0.000000|0.400000|02
600312|2009-06-09|0.100000|0.000000|05
600312|2009-06-09|0.000000|0.200000|01
600312|2009-12-07|17.700000|68980000|03
600312|2010-06-18|0.050000|0.000000|05
600312|2010-06-18|0.000000|0.200000|02
600312|2013-05-27|0.050000|0.000000|05
600312|2014-03-27|7.260000|318519400|03
600312|2014-07-16|0.050000|0.000000|05
600312|2015-08-19|0.500000|0.000000|05
600312|2016-04-25|0.500000|0.000000|05
600312|2016-11-04|16.050000|219435736|03
600312|2017-06-05|0.600000|0.000000|05
600312|2018-07-03|0.140000|0.000000|05
600312|2019-07-19|0.064000|0.000000|05
600313|2002-06-20|0.012500|0.000000|05
600313|2007-12-24|0.000000|0.206755|02
600313|2012-09-26|7.450000|63087248|03
600313|2015-06-04|0.100000|0.000000|05
600313|2015-10-28|7.710000|16398054|03
600313|2015-10-28|7.710000|49194163|03
600313|2016-06-16|0.060000|0.000000|05
600313|2016-06-16|0.000000|1.500000|02
600313|2017-07-20|0.030000|0.000000|05
600315|2002-07-09|0.100000|0.000000|05
600315|2003-06-19|0.150000|0.000000|05
600315|2004-07-07|0.150000|0.000000|05
600315|2005-08-22|0.160000|0.000000|05
600315|2006-04-21|0.049000|0.000000|05
600315|2007-05-17|0.150000|0.000000|05
600315|2008-05-27|0.150000|0.000000|05
600315|2008-05-27|0.000000|0.200000|02
600315|2009-05-21|0.200000|0.000000|05
600315|2009-05-21|0.000000|0.500000|02
600315|2010-04-14|0.350000|0.000000|05
600315|2010-04-14|0.000000|0.300000|01
600315|2011-04-29|0.250000|0.000000|05
600315|2012-07-16|0.400000|0.000000|05
600315|2013-05-27|0.700000|0.000000|05
600315|2013-05-27|0.000000|0.500000|01
600315|2014-04-24|0.510000|0.000000|05
600315|2015-05-18|0.610000|0.000000|05
600315|2016-07-07|0.990000|0.000000|05
600315|2017-06-23|0.100000|0.000000|05
600315|2018-07-26|0.180000|0.000000|05
600315|2019-08-01|0.250000|0.000000|05
600316|2001-05-25|0.100000|0.000000|05
600316|2001-10-12|0.000000|0.500000|02
600316|2002-07-03|0.100000|0.000000|05
600316|2003-05-13|0.300000|0.000000|05
600316|2004-05-28|0.050000|0.000000|05
600316|2004-05-28|0.000000|0.200000|01
600316|2005-08-11|0.020000|0.000000|05
600316|2006-07-10|0.020000|0.000000|05
600316|2007-08-24|0.100000|0.000000|05
600316|2008-04-01|0.200000|0.000000|05
600316|2008-04-01|0.000000|0.400000|01
600316|2009-07-02|0.060000|0.000000|05
600316|2010-07-12|26.580000|95396570|03
600316|2010-10-11|0.030000|0.000000|05
600316|2010-10-11|0.000000|0.600000|02
600316|2011-07-19|0.200000|0.000000|05
600316|2013-07-09|0.010000|0.000000|05
600316|2014-07-11|0.040000|0.000000|05
600316|2015-07-10|0.010000|0.000000|05
600316|2016-08-05|0.010000|0.000000|05
600316|2017-07-19|0.007000|0.000000|05
600316|2018-07-20|0.013000|0.000000|05
600316|2019-07-24|0.012000|0.000000|05
600317|2003-04-10|0.024000|0.000000|05
600317|2004-03-24|0.030000|0.000000|05
600317|2005-05-12|0.100000|0.000000|05
600317|2008-06-12|14.550000|200000000|03
600317|2008-09-25|0.630000|0.000000|05
600317|2009-09-10|0.000000|1.000000|02
600317|2010-04-26|0.100000|0.000000|05
600317|2012-04-19|0.050000|0.000000|05
600317|2012-10-11|5.700000|1060089375|03
600317|2013-06-20|0.024000|0.000000|05
600317|2014-06-16|0.000000|2.000000|02
600317|2014-06-16|0.529000|0.000000|05
600317|2015-07-15|0.010000|0.000000|05
600317|2016-08-11|0.010000|0.000000|05
600317|2017-06-13|0.023000|0.000000|05
600317|2018-07-18|0.025000|0.000000|05
600317|2019-08-08|0.047000|0.000000|05
600318|2001-06-06|0.050000|0.000000|05
600318|2002-06-18|0.080000|0.000000|05
600318|2007-07-18|0.000000|0.210021|02
600318|2012-07-06|0.100000|0.000000|05
600318|2013-07-25|0.030000|0.000000|05
600318|2014-08-01|0.070000|0.000000|05
600318|2016-07-19|0.100000|0.000000|05
600318|2017-05-04|0.100000|0.000000|05
600318|2017-05-04|0.000000|1.000000|02
600318|2019-05-31|6.860000|29364429|03
600319|2001-11-13|0.080000|0.000000|05
600319|2002-06-19|0.060000|0.000000|05
600319|2003-06-18|0.100000|0.000000|05
600319|2004-06-11|0.100000|0.000000|05
600319|2005-06-16|0.100000|0.000000|05
600319|2006-06-22|0.100000|0.000000|05
600319|2007-06-14|0.100000|0.000000|05
600319|2008-05-30|0.050000|0.000000|05
600319|2009-06-15|0.020000|0.000000|05
600320|2002-07-04|0.200000|0.000000|05
600320|2003-07-21|0.200000|0.000000|05
600320|2004-05-10|0.200000|0.000000|05
600320|2004-05-10|0.000000|0.400000|01
600320|2004-05-10|0.000000|0.600000|02
600320|2004-12-31|8.750000|114280000|03
600320|2005-07-05|0.120000|0.000000|05
600320|2005-07-05|0.000000|0.500000|02
600320|2006-07-03|0.200000|0.000000|05
600320|2006-07-03|0.000000|0.400000|01
600320|2006-07-03|0.000000|0.600000|02
600320|2007-07-06|0.150000|0.000000|05
600320|2007-10-23|29.080000|125515000|03
600320|2008-06-25|0.170000|0.000000|05
600320|2009-03-17|17.780000|169794680|03
600320|2009-06-24|0.034000|0.000000|05
600320|2009-06-24|0.000000|0.300000|01
600320|2017-07-07|0.100000|0.000000|05
600320|2018-08-13|0.050000|0.000000|05
600320|2018-08-13|0.000000|0.200000|02
600320|2019-07-16|0.050000|0.000000|05
600321|2002-06-12|0.200000|0.000000|05
600321|2003-06-19|0.250000|0.000000|05
600321|2004-06-22|0.025000|0.000000|05
600321|2004-06-22|0.000000|0.100000|01
600321|2004-06-22|0.000000|0.200000|02
600321|2007-07-03|0.350000|0.000000|05
600321|2008-07-16|0.100000|0.000000|05
600321|2009-07-14|0.060000|0.000000|05
600321|2010-07-08|0.100000|0.000000|05
600321|2010-07-08|0.000000|1.000000|02
600321|2011-04-26|0.070000|0.000000|05
600321|2011-05-23|6.300000|134920000|03
600321|2012-06-28|0.000000|1.000000|02
600321|2013-07-05|0.020000|0.000000|05
600321|2014-06-16|0.020000|0.000000|05
600321|2015-03-12|1.820000|329670000|03
600321|2015-08-13|0.010000|0.000000|05
600322|2002-07-12|0.040000|0.000000|05
600322|2003-07-22|0.040000|0.000000|05
600322|2004-07-13|0.040000|0.000000|05
600322|2005-06-28|0.040000|0.000000|05
600322|2006-06-28|0.060000|0.000000|05
600322|2007-06-11|0.060000|0.000000|05
600322|2007-06-11|0.000000|1.000000|02
600322|2007-10-19|7.550000|258285166|03
600322|2008-05-30|0.050000|0.000000|05
600322|2009-05-12|0.030000|0.000000|05
600322|2010-05-12|0.040000|0.000000|05
600322|2011-06-15|0.050000|0.000000|05
600322|2012-06-11|0.070000|0.000000|05
600322|2013-07-30|0.075000|0.000000|05
600322|2014-07-11|0.040000|0.000000|05
600322|2015-05-29|0.046000|0.000000|05
600322|2016-07-15|0.002000|0.000000|05
600323|2001-06-11|0.250000|0.000000|05
600323|2002-06-17|0.200000|0.000000|05
600323|2003-06-13|0.200000|0.000000|05
600323|2004-06-17|0.200000|0.000000|05
600323|2005-07-18|0.250000|0.000000|05
600323|2006-04-28|0.250000|0.000000|05
600323|2007-05-31|0.200000|0.000000|05
600323|2008-05-30|0.180000|0.000000|05
600323|2008-05-30|0.000000|0.300000|02
600323|2009-07-15|0.140000|0.000000|05
600323|2010-07-16|0.150000|0.000000|05
600323|2011-07-01|0.200000|0.000000|05
600323|2011-07-01|0.000000|0.200000|01
600323|2012-04-10|0.080000|0.000000|05
600323|2012-04-10|0.000000|0.500000|02
600323|2012-08-07|6.570000|91319726|03
600323|2013-08-09|0.100000|0.000000|05
600323|2014-05-26|0.100000|0.000000|05
600323|2014-12-25|8.240000|137554028|03
600323|2015-02-09|15.050000|49467109|03
600323|2015-08-19|0.100000|0.000000|05
600323|2016-07-27|0.100000|0.000000|05
600323|2017-07-13|0.200000|0.000000|05
600323|2018-07-12|0.200000|0.000000|05
600323|2019-07-17|0.200000|0.000000|05
600325|2005-04-18|0.100000|0.000000|05
600325|2005-10-28|0.000000|0.300000|02
600325|2006-04-07|0.100000|0.000000|05
600325|2008-02-27|0.100000|0.000000|05
600325|2008-02-27|0.000000|1.000000|02
600325|2008-05-20|13.980000|0.300000|04
600325|2009-04-02|0.110000|0.000000|05
600325|2010-06-18|0.100000|0.000000|05
600325|2011-06-02|0.100000|0.000000|05
600325|2012-05-22|0.100000|0.000000|05
600325|2013-07-02|0.100000|0.000000|05
600325|2014-06-30|0.200000|0.000000|05
600325|2015-05-11|0.100000|0.000000|05
600325|2015-11-25|12.250000|352000000|03
600325|2016-06-22|0.150000|0.000000|05
600325|2017-06-08|0.800000|0.000000|05
