DateTime,600026,600033,600072,600176,600211,600298,600406,600486,600497,600500,600501,600602,600610,600839,600889,600984,600217,600917,600959
20140822,5.31,2.36,11.05,9.12,28.39,16.82,15.0,23.45,10.39,7.31,13.96,6.71,25.97,3.77,6.87,7.06,7.79,,
20140825,5.41,2.37,10.56,9.03,28.39,17.49,14.41,23.53,10.39,7.54,13.67,6.8,25.97,3.7,6.71,7.05,8.11,,
20140826,5.21,2.33,10.64,8.69,28.39,17.54,14.03,22.76,10.39,7.39,13.41,6.53,25.97,3.56,6.5,6.78,7.69,,
20140827,5.16,2.33,11.05,8.74,28.39,17.35,14.24,22.6,10.39,7.59,13.72,6.57,25.97,3.76,6.53,6.87,7.61,,
20140828,5.16,2.31,11.1,8.65,28.39,17.78,14.29,22.11,10.39,7.72,13.63,6.4,25.97,3.74,6.57,6.8,7.52,,
20140829,5.21,2.33,11.04,8.78,28.39,17.7,14.44,22.44,10.39,7.56,13.9,6.45,25.97,3.78,6.68,7.0,7.71,,
20140901,5.22,2.35,11.4,8.94,28.39,17.91,14.79,22.91,10.39,7.55,14.31,6.56,25.97,3.77,6.85,7.2,7.86,,
20140902,5.39,2.38,11.8,9.09,28.39,17.94,15.08,23.1,10.39,7.9,15.11,6.67,25.97,3.9,6.91,7.28,8.07,,
20140903,5.6,2.38,11.59,9.15,28.39,17.92,15.12,23.18,10.39,7.91,14.88,6.79,25.97,3.9,7.01,7.27,7.98,,
20140904,5.61,2.43,11.62,9.95,28.39,17.8,15.16,23.22,10.39,7.84,15.12,6.81,25.97,3.89,7.0,7.4,7.89,,
20140905,5.63,2.45,11.96,9.87,28.39,17.79,16.68,23.22,10.39,7.88,14.96,6.85,25.97,3.89,7.21,7.41,8.38,,
20140909,5.66,2.44,12.17,10.05,28.39,18.31,16.73,23.19,10.39,7.8,14.94,6.82,25.97,4.28,7.19,7.43,8.18,,
20140910,5.64,2.46,12.18,10.03,28.39,18.32,16.46,23.13,10.39,7.68,15.67,6.88,25.97,4.21,7.39,7.7,8.24,,
20140911,5.53,2.49,12.73,9.88,28.39,17.95,16.18,23.19,10.39,7.87,15.42,7.13,25.97,4.21,7.53,7.84,8.52,,
20140912,5.61,2.53,12.84,10.01,28.39,18.37,16.62,23.22,10.39,7.87,15.6,7.08,25.97,4.33,7.82,7.88,8.54,,
20140915,5.58,2.58,13.15,10.0,28.39,18.41,16.4,23.58,10.39,8.09,15.5,7.26,25.97,4.33,7.93,8.07,8.42,,
20140916,5.51,2.59,12.72,9.45,28.39,18.06,15.92,22.71,10.39,7.73,14.61,6.94,25.97,4.33,7.51,7.69,8.07,,
20140917,5.41,2.63,12.8,9.31,28.39,18.8,16.06,22.89,10.39,7.94,14.75,7.05,25.97,4.33,7.59,7.82,7.82,,
20140918,5.4,2.72,12.16,9.45,28.39,19.18,16.08,22.56,10.39,7.88,14.76,7.05,25.97,4.33,7.85,7.84,7.93,,
20140919,5.37,2.68,12.71,9.49,28.39,19.34,16.09,22.74,10.39,7.9,15.05,7.03,25.97,4.33,7.83,8.06,7.94,,
20140922,5.28,2.59,12.75,9.22,28.39,18.79,16.1,22.35,10.39,7.81,14.83,6.85,25.97,4.33,7.56,7.77,8.1,,
20140923,5.28,2.62,12.91,9.47,28.39,19.09,16.39,22.51,10.39,7.63,15.29,6.94,25.97,4.33,7.79,7.89,8.3,,
20140924,5.39,2.64,13.11,9.65,28.39,19.04,16.33,22.71,10.39,7.7,15.59,7.0,25.97,4.33,7.92,8.0,8.32,,
20140925,5.56,2.65,13.0,9.63,28.39,19.07,16.35,23.97,10.39,7.7,16.03,6.96,25.97,4.33,8.09,7.96,8.2,,
20140926,5.62,2.68,13.01,9.69,28.39,18.96,16.85,23.68,10.39,7.72,15.79,7.04,25.97,4.33,8.39,7.95,8.09,,
20140929,5.59,2.68,13.45,9.78,28.39,18.96,17.08,23.98,10.39,8.01,15.64,7.09,25.97,4.33,8.36,8.06,8.16,,
20140930,5.56,2.74,14.12,9.9,28.39,19.03,17.13,24.02,10.39,8.03,15.5,7.18,25.97,4.33,8.32,8.34,8.19,4.68,
20141008,5.55,2.79,13.9,10.28,28.39,19.12,17.05,24.74,10.39,8.12,15.89,7.19,25.97,4.33,8.37,8.38,8.39,5.15,
20141009,5.53,2.8,14.03,10.3,31.23,19.1,16.68,24.39,10.39,8.12,15.73,7.1,25.97,4.33,8.21,8.43,8.34,5.67,
20141010,5.59,2.77,14.38,10.01,34.35,18.58,17.16,23.83,10.39,8.07,15.72,6.98,25.97,4.33,8.27,8.41,8.19,6.24,
20141013,5.53,2.75,14.22,10.03,34.35,18.48,17.61,23.68,10.39,8.37,16.05,6.98,25.97,4.33,8.54,8.32,8.15,6.86,
